整租 | 梨园 新城阳光精装两居室 干净舒适 采光好,新城阳光,4600,//bj.ganji.com/zufang/40256704609551x.shtml,3
整租 | 古城地铁站 古城公园 古城路小区 精装全齐两居 拎包,古城南路小区(东区),4500,//bj.ganji.com/zufang/40230740595596x.shtml,3
整租 | 国贸四惠 东恒时代二期 精装两居 近地铁 拎包入住 ,东恒时代(二期),11000,//bj.ganji.com/zufang/40236215732775x.shtml,3
单间 | 梨园地铁附近精装单间剩余一间甩租，家电齐全 有钥匙 ,群芳园小区,1400,//bj.ganji.com/hezu/40233044750366x.shtml,3
整租 | 东坝 首开畅颐园精装南向一居室 看房有钥匙,首开畅颐园,5500,//bj.ganji.com/zufang/40254854540314x.shtml,3
单间 | 复地国际公寓 一客一锁 拎包入住 有阳台阳光足 独卫,复地国际公寓,2510,//bj.ganji.com/hezu/40253295223568x.shtml,3
整租 | 西直门 枫蓝国际 北邮北师大 明光桥 学院派明光村 ,智慧大厦,6500,//bj.ganji.com/zufang/40020607514391x.shtml,3
单间 | 海运仓胡同3号院 智能门锁 生活便利 宽敞南卧 带阳,海运仓胡同3号院,2300,//bj.ganji.com/hezu/40253336002178x.shtml,3
整租 | 北京城建N次方C座 1室1厅1卫,北京城建N次方C座,6200,//bj.ganji.com/zufang/29967869897537x.shtml,3
整租 | 红山世家 一居室 随时起租 看房随时 7号线 达官营,西堤红山,7700,//bj.ganji.com/zufang/40092133193508x.shtml,3
单间 | 国美第一城3号院 3室1厅1卫 次卧 南,国美第一城3号院,2000,//bj.ganji.com/hezu/40099217082526x.shtml,3
单间 | 首开龙湖天璞 宜家风格 精装卧室 有阳台采光好 地铁,首开龙湖天璞,2000,//bj.ganji.com/hezu/40253170373278x.shtml,3
单间 | 团结湖东里 3室1厅1卫 次卧 南,团结湖东里,1900,//bj.ganji.com/hezu/40098853980947x.shtml,3
单间 | 亚运村小营 锦绣馨园 精装主卧室出租 干净整洁 采光,锦绣馨园,3000,//bj.ganji.com/hezu/40058501746307x.shtml,3
整租 | 小米科技园 当代城市家园 100平 大两居室 双卫 ,当代城市家园,7500,//bj.ganji.com/zufang/40221352680867x.shtml,3
整租 | 天洋城精装修两居室押一付一 交通方便可以 周边配套设,天洋城,1800,//bj.ganji.com/zufang/39876558155558x.shtml,3
单间 | 铁路小区，西直门地铁，枫蓝国际，金运大厦，温馨卧室，,铁路危改小区,1800,//bj.ganji.com/hezu/39976060084756x.shtml,3
单间 | 保利嘉园1号院 4室0厅1卫 主卧 西南,保利嘉园1号院,2000,//bj.ganji.com/hezu/40125076536467x.shtml,3
整租 | 保利花园小区，环境优美，2400月，给您一个温馨舒适,保利花园A区,2400,//bj.ganji.com/zufang/40208163009153x.shtml,3
单间 | 西厅胡同小区 智能门锁 新上好房 有阳台阳光足 步行,西厅胡同小区,2090,//bj.ganji.com/hezu/40253131489672x.shtml,3
整租 | 京平高速北务出口珠宝屯村 9室2厅2卫,京平高速北务出口珠宝屯村,70000,//bj.ganji.com/zufang/25986674833966x.shtml,3
单间 | 新建村 1室0厅1卫 次卧 南,新建村,1780,//bj.ganji.com/hezu/40231723528462x.shtml,3
整租 | 育菲园东里 1室0厅1卫,育菲园东里,2280,//bj.ganji.com/zufang/40243408306600x.shtml,3
单间 | 京洲世家 无忧退定金 随时入住 宽敞南卧 有阳台阳光,京洲世家,1490,//bj.ganji.com/hezu/40253370840727x.shtml,3
单间 | 古月佳园 1室0厅1卫 主卧 南,古月佳园,1780,//bj.ganji.com/hezu/40088765888296x.shtml,3
整租 | 良乡区  北潞春小区  干净整洁的二居室 业主诚心出,北潞春家园,2700,//bj.ganji.com/zufang/40005336676504x.shtml,3
整租 | 华龙小区 精装一居 北向 2580 可长签 看房随时,华龙小区,2850,//bj.ganji.com/zufang/40168626846491x.shtml,3
单间 | 北大西门 芙蓉里小区 蔚秀园单间出租 有钥匙 交通便,芙蓉里小区,3000,//bj.ganji.com/hezu/39954521350412x.shtml,3
整租 | 亚运村 大屯路东附近 慧忠北里 逸园 秀园 精装两居,慧忠北里,7666,//bj.ganji.com/zufang/40251573065763x.shtml,3
整租 | 13线光熙门 柳芳 西坝河西里两居室 静安中心 燕丰,西坝河西里,6000,//bj.ganji.com/zufang/39781206241307x.shtml,3
整租 | 立水桥公园两栋 1室1厅1卫,立水桥公园两栋,4100,//bj.ganji.com/zufang/35963733338124x.shtml,3
整租 | 整租 溪语苑 正规两居室 家具家电全齐,远洋一方溪语苑,4950,//bj.ganji.com/zufang/40111913382695x.shtml,3
单间 | 菜户营桥鹏润家园主卧带卫周围交通便捷购物方便,鹏润家园,3200,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwVijodU65iTPZpk1zEffDjvZrKof8T9H1Etf3gzeNV-iFOoqxeLWVjyvSRpgOpwz7x_7k2_EqtKoT5j47vxuFKYHGoPq9EHtBpM3b6VbDKBfvf8Po_9hjR3ayiPyJ8f3mZtAUEnEhkw5aqSx4Uvrv63dFoqNyNhGQqDV32VuK13ahjIMXBAbZDKApDR5hWRpH8YZE29olTwQaKqWATA96Vw&pubid=0&apptype=10&psid=195560800206381333812521091&entinfo=40196980252436_0&cookie=|||b8b0214a74c10680203a55fc9b3a8259&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
单间 | 宋家庄地铁站附近政馨园,政馨园一区,3200,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwVijodU65iTPZpk1zEffDjvZrKof8T9H1Etf3gzeNV-ieAhai8y4800JzNF0Cdb3ix_7k2_EqtKoAevgKmsPutwcYIq4Ib4KF7bPyKFQTpiHXB8ZPrVlOu5zOMkNr3kS6ZtAUEnEhkw5aqSx4Uvrv63dFoqNyNhGQ9QH3nFz8I5SpAfSLXftjc6ApDR5hWRpH8YZE29olTwQ8x2fzLqUjMg&pubid=0&apptype=10&psid=195560800206381333812521091&entinfo=40235809422106_0&cookie=|||b8b0214a74c10680203a55fc9b3a8259&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
单间 | 朝阳区 立水桥南 北苑家园 时代百货 易世达 物美 ,绣菊园(北区),1900,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwVijodU65iTPZpk1zEffDjvZrKof8T9H1Etf3gzeNV-h8oa-gtyBZ8Mtjgt2xNomDx_7k2_EqtKpesgRnKcmiMZJ0NYdkF032hBDtZ1AFs6sp1kA7SoUj2DMWIdRJ4jzwZtAUEnEhkw5aqSx4Uvrv63dFoqNyNhGQ1mjLH6S-E4xRfEzYSz5XZ6ApDR5hWRpH8YZE29olTwSHFedV8LC2aA&pubid=0&apptype=10&psid=195560800206381333812521091&entinfo=40263609566219_0&cookie=|||b8b0214a74c10680203a55fc9b3a8259&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 军博西客站铁西宿舍便宜两居室,铁西住宅小区,5900,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwVijodU65iTPZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0Q47-plHUBDgv_E90V569RyyBP1ZKMCGY07o8SilFFIjzVXVORpuvmyeEvZYetOdm72OSgwApNZsoukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjFZdxkdiCvB_1WymzyMoaqkgnTnuV4ut2oMzJts5psgVWDhk_SBDW5w&pubid=0&apptype=10&psid=195560800206381333812521091&entinfo=40252571466644_0&cookie=|||b8b0214a74c10680203a55fc9b3a8259&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 北关环岛，精装南朝向两居室，家具家电齐全，出行方便拎,富力惠兰美居,3500,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwVijodU65iTPZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0QP_z_sRgOg-QSRq308lFWIyBP1ZKMCGY1uZVgSb_vlu_rBfTtiV8kseEvZYetOdm5koFQR14bek4ukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0Xj83EIwHY1Hb4xi_UAwBklWEgnTnuV4ut2oMzJts5psgWM8a57hPF_gw&pubid=0&apptype=10&psid=195560800206381333812521091&entinfo=40263535971609_0&cookie=|||b8b0214a74c10680203a55fc9b3a8259&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
单间 | 4号线 未来明珠未来66精装卧室下楼是地铁站可月付,嘉园二里,1800,//bj.ganji.com/hezu/40233129497760x.shtml,3
单间 | 角门西时代风帆晨光小区卧室包取暖可押一付一房子让你满,角门西里晨光小区,1900,//bj.ganji.com/hezu/40068635558029x.shtml,3
"整租 | !伯宁花园装修好,下楼是枣营站,14号线，随时看",伯宁花园,12000,//bj.ganji.com/zufang/40218922184207x.shtml,3
"整租 | 新增免俑房源,山水文园中园顶复,二次装修,可居家可会",山水文园中园,28000,//bj.ganji.com/zufang/40221335990431x.shtml,3
整租 | 观音寺新区 押一付一 家电齐全 整洁舒适 上班方便,观音寺新区,2530,//bj.ganji.com/zufang/40210641611783x.shtml,3
整租 | 东坝姚家园附近 朝新嘉园四区 精装大两居 集中供暖 ,朝新嘉园东里四区,5300,//bj.ganji.com/zufang/40167904821141x.shtml,3
单间 | 远大园六区 2室1厅1卫 次卧 北,远大园六区,2800,//bj.ganji.com/hezu/37602940963713x.shtml,3
整租 | 新宫站 新宫家园 精装一居室  包物业取暖 随时看房,新宫家园北区,4200,//bj.ganji.com/zufang/40254069488530x.shtml,3
单间 | 金泰先锋 WIFI 随时入住 卧室南向 独卫方便,金泰先锋,2110,//bj.ganji.com/hezu/40244191993751x.shtml,3
整租 | 中关村 两居 宿舍 苏州街 稻香园 大河庄苑 海淀南,稻香园小区,7200,//bj.ganji.com/zufang/39887863211018x.shtml,3
整租 | 传媒大学站 珠江绿洲 1居复式 配置齐全 看房方便 ,珠江绿洲家园,5600,//bj.ganji.com/zufang/40218949895824x.shtml,3
单间 | 复地国际公寓 一客一锁 拎包入住 有阳台阳光足 独卫,复地国际公寓,2510,//bj.ganji.com/hezu/40253295223568x.shtml,3
单间 | 日新家园 1室0厅0卫 次卧 西,日新家园,1000,//bj.ganji.com/hezu/40031958104341x.shtml,3
单间 | 万芳园一区(万年花城二期) 3室1厅1卫 主卧 南,万芳园一区(万年花城二期,2080,//bj.ganji.com/hezu/40221824411781x.shtml,3
整租 | 理想新城三居室1700，家具家电全齐，新做保洁，三居,上上城理想新城,1700,//bj.ganji.com/zufang/38383312257670x.shtml,3
单间 | 天通苑西三区 3室2厅2卫 主卧 南,天通苑西三区,1500,//bj.ganji.com/hezu/40055902115736x.shtml,3
单间 | 实图，月付，近金台路。延静东里小区，红庙北里。正规次,延静东里,2499,//bj.ganji.com/hezu/39991794009353x.shtml,3
整租 | 丁丁安心房增光路温馨一居室急租 临工商大学 首师大 ,增光路43号院,5600,//bj.ganji.com/zufang/40241490584738x.shtml,3
整租 | 旅游新村 2室2厅1卫,旅游新村,5200,//bj.ganji.com/zufang/40219874926978x.shtml,3
整租 | 房主自住房 出租 精装修 家具家电 温馨好房,水墨林溪,2400,//bj.ganji.com/zufang/40208608476168x.shtml,3
单间 | 京洲世家 无忧退定金 随时入住 宽敞南卧 有阳台阳光,京洲世家,1490,//bj.ganji.com/hezu/40253370840727x.shtml,3
单间 | 西厅胡同小区 智能门锁 新上好房 有阳台阳光足 步行,西厅胡同小区,2090,//bj.ganji.com/hezu/40253131489672x.shtml,3
单间 | 富力阳光美园 3室2厅1卫 次卧 西,富力阳光美园,1900,//bj.ganji.com/hezu/40154137366417x.shtml,3
单间 | 首开龙湖天璞 宜家风格 精装卧室 有阳台采光好 地铁,首开龙湖天璞,2000,//bj.ganji.com/hezu/40253170373278x.shtml,3
整租 | 新上 天宫院南 280平米下叠四居租 可ZC 850,龙熙旭辉6号院,8500,//bj.ganji.com/zufang/40032067029269x.shtml,3
单间 | 德林园 一客一锁 看房方便 卧室南向 交通便利,德林园,1800,//bj.ganji.com/hezu/40244191683996x.shtml,3
单间 | 海运仓胡同3号院 智能门锁 生活便利 宽敞南卧 带阳,海运仓胡同3号院,2300,//bj.ganji.com/hezu/40253336002178x.shtml,3
整租 | 整租玉泉路复兴路46号院2居室,复兴路46号院,7000,//bj.ganji.com/zufang/40235195375001x.shtml,3
整租 | 西局欣园南区 2室1厅1卫,西局欣园南区,6500,//bj.ganji.com/zufang/40180812817814x.shtml,3
单间 | 鼎恒中心 WIFI 宽敞大方 卧室南向 带独卫,鼎恒中心,2450,//bj.ganji.com/hezu/40244453100680x.shtml,3
整租 | 临河里站 华业东方玫瑰 精装全齐三居室 无遮挡采光好,华业东方玫瑰,5500,//bj.ganji.com/zufang/40219797609628x.shtml,3
单间 | 城市经典 专属服务 生活便捷 有阳台阳光足 主卧独卫,城市经典,2310,//bj.ganji.com/hezu/40244785324177x.shtml,3
整租 | 东逸佳苑 2室1厅1卫,东逸佳苑,3750,//bj.ganji.com/zufang/39091464714770x.shtml,3
整租 | 11月!租房立减千元!!恒富中街6号院 主卧独卫 北,恒富中街6号院,2810,//bj.ganji.com/zufang/40232454462861x.shtml,3
整租 | 丰台科技园总部基地天龙华鹤精装大一居,天龙华鹤,7500,//bj.ganji.com/zufang/40241799266696x.shtml,3
单间 | 恒大未来城 1室0厅1卫 次卧 南,恒大未来城,1100,//bj.ganji.com/hezu/40134967069079x.shtml,3
单间 | 神龙坚桥小区 3室1厅1卫 次卧 南北,神龙坚桥小区,1100,//bj.ganji.com/hezu/39193976177685x.shtml,3
整租 | 安慧里(四区) 2室1厅1卫,安慧里(四区),7300,//bj.ganji.com/zufang/40136505609114x.shtml,3
单间 | 北大西门 芙蓉里小区 蔚秀园单间出租 有钥匙 交通便,芙蓉里小区,3000,//bj.ganji.com/hezu/39954521350412x.shtml,3
单间 | 地铁四号线枣园站 精装次卧 转租 近地铁 购物方便 ,枣园东里,1580,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwg-cLHnovaTnZpk1zEffDjvZrKof8T9H1Etf3gzeNV-hfwfx744xuNhiDhwa91qJox_7k2_EqtKojkyLLMFBghvFLGnL8jPhF_iA8VADJkM8uBMV-qzWhyMl3oc6s5mPfZtAUEnEhkw5aqSx4Uvrv63dFoqNyNhGQ_0f8ZIJ9-lnskLKc6R00TqApDR5hWRpH8YZE29olTwRg63T694pYWA&pubid=0&apptype=10&psid=198668172206381334342896231&entinfo=40263973913224_0&cookie=|||da73a9131686cce00ec52bf35028c1b8&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 清水湾 西南 装修保持好 家具齐全 无遮挡 三居室 ,K2清水湾,6500,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwg-cLHnovaTnZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0TEoJKolwU-lTZEnTPUDHZ-yBP1ZKMCGY0ku5Q4woYvh65ScshvyqsveEvZYetOdm6BdR2s85Id6IukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjxtdgQ1Gw8jhVKIsF8fXDJEgnTnuV4ut2oMzJts5psgWWSJAvlKgYkQ&pubid=0&apptype=10&psid=198668172206381334342896231&entinfo=40230584222242_0&cookie=|||da73a9131686cce00ec52bf35028c1b8&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
单间 | 地铁1号线 中海大厦 金融街 侨梦苑 财富中心 现代,古城现代嘉园(东区),1800,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwg-cLHnovaTnZpk1zEffDjvZrKof8T9H1Etf3gzeNV-h1Hlr4ynszPFzQYs8SFNjHx_7k2_EqtKp2es9jB2PDHc7StTJ0nl_dZexEDM3yPWIJwk4QBToAQpzOMkNr3kS6ZtAUEnEhkw5aqSx4Uvrv63dFoqNyNhGQnHT0i4HftxD7nqBiuhzzUaApDR5hWRpH8YZE29olTwQKizckobIctg&pubid=0&apptype=10&psid=198668172206381334342896231&entinfo=40042308232732_0&cookie=|||da73a9131686cce00ec52bf35028c1b8&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 感恩节大放价 公寓直租 无中介 限时优惠，名额有限 ,大江洼路19号院,2750,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwg-cLHnovaTnZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0RgZX_j2XORfwdOJ6BwpgShyBP1ZKMCGY2z3vhhXzLcQL8hInxTFCVieEvZYetOdm67yT5d_ihgwoukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0Xj6DbP651YZrBRfaaWjgN0GkgnTnuV4ut2oMzJts5psgXMkCXA9x_UmQ&pubid=0&apptype=10&psid=198668172206381334342896231&entinfo=40077363815051_0&cookie=|||da73a9131686cce00ec52bf35028c1b8&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 芳城园一区 正规三居室 方庄 阳光房,芳城园(一区),9000,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjwg-cLHnovaTnZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0Q1XIU3QZNiHDI0HJ2FCZlOyBP1ZKMCGY071BD1ZvY6jVfQtjiaDlIkeEvZYetOdm7pk3oAPLO9-oukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjeXjIYt_m6CUteovXhqUx7UgnTnuV4ut2oMzJts5psgVK8O9gzLf9Eg&pubid=0&apptype=10&psid=198668172206381334342896231&entinfo=40235659517841_0&cookie=|||da73a9131686cce00ec52bf35028c1b8&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 科技园 花乡桥南 幸福家园 小两居室出租 随时入住 ,幸福家园5号院,4800,//bj.ganji.com/zufang/40122844740382x.shtml,3
单间 | 实拍！4号线 公益西桥站益嘉园采光好可月付精装朝南卧,城南嘉园益嘉园,2000,//bj.ganji.com/hezu/40156313346690x.shtml,3
单间 | 下楼地铁大主卧带储藏间 性价比高 随时看房入住先到先,城南嘉园益嘉园,1800,//bj.ganji.com/hezu/40164549891225x.shtml,3
整租 | 新上 天宫院南 280平米下叠四居租 可ZC 850,龙熙旭辉6号院,8500,//bj.ganji.com/zufang/40032067029269x.shtml,3
整租 | 顺义区马坡镇石家营村村民委员会 3室2厅2卫,顺义区马坡镇石家营村村民,4000,//bj.ganji.com/zufang/37558259243932x.shtml,3
整租 | 观音寺新区 押一付一 家电齐全 整洁舒适 上班方便,观音寺新区,2530,//bj.ganji.com/zufang/40210641611783x.shtml,3
单间 | 金泰先锋 WIFI 随时入住 卧室南向 独卫方便,金泰先锋,2110,//bj.ganji.com/hezu/40244191993751x.shtml,3
单间 | 复地国际公寓 一客一锁 拎包入住 有阳台阳光足 独卫,复地国际公寓,2510,//bj.ganji.com/hezu/40253295223568x.shtml,3
整租 | 房主自住房 出租 精装修 家具家电 温馨好房,水墨林溪,2400,//bj.ganji.com/zufang/40208608476168x.shtml,3
整租 | 理想新城三居室1700，家具家电全齐，新做保洁，三居,上上城理想新城,1700,//bj.ganji.com/zufang/38383312257670x.shtml,3
整租 | 中关村 两居 宿舍 苏州街 稻香园 大河庄苑 海淀南,稻香园小区,7200,//bj.ganji.com/zufang/39887863211018x.shtml,3
整租 | 东坝姚家园附近 朝新嘉园四区 精装大两居 集中供暖 ,朝新嘉园东里四区,5300,//bj.ganji.com/zufang/40167904821141x.shtml,3
整租 | 整租玉泉路复兴路46号院2居室,复兴路46号院,7000,//bj.ganji.com/zufang/40235195375001x.shtml,3
单间 | 东坝家园A区 3室1厅1卫 主卧 南,东坝家园A区,2000,//bj.ganji.com/hezu/40175967612326x.shtml,3
单间 | 实图，月付，近金台路。延静东里小区，红庙北里。正规次,延静东里,2499,//bj.ganji.com/hezu/39991794009353x.shtml,3
"整租 | 新增免俑房源,山水文园中园顶复,二次装修,可居家可会",山水文园中园,28000,//bj.ganji.com/zufang/40221335990431x.shtml,3
整租 | 11月!租房立减千元!!恒富中街6号院 主卧独卫 北,恒富中街6号院,2810,//bj.ganji.com/zufang/40232454462861x.shtml,3
单间 | 城市经典 专属服务 生活便捷 有阳台阳光足 主卧独卫,城市经典,2310,//bj.ganji.com/hezu/40244785324177x.shtml,3
整租 | 东旭公寓 2室1厅1卫,东旭公寓,3600,//bj.ganji.com/zufang/40174320300816x.shtml,3
整租 | 丁丁安心房增光路温馨一居室急租 临工商大学 首师大 ,增光路43号院,5600,//bj.ganji.com/zufang/40241490584738x.shtml,3
单间 | 海运仓胡同3号院 智能门锁 生活便利 宽敞南卧 带阳,海运仓胡同3号院,2300,//bj.ganji.com/hezu/40253336002178x.shtml,3
单间 | 甜水园北里 1室0厅1卫 主卧 南北,甜水园北里,2600,//bj.ganji.com/hezu/39976428304914x.shtml,3
单间 | 德林园 一客一锁 看房方便 卧室南向 交通便利,德林园,1800,//bj.ganji.com/hezu/40244191683996x.shtml,3
单间 | 天通苑西三区 3室2厅2卫 次卧 南,天通苑西三区,600,//bj.ganji.com/hezu/40232082337668x.shtml,3
单间 | 银枫家园 3室1厅1卫 主卧 朝南北,银枫家园,2000,//bj.ganji.com/hezu/40186883915043x.shtml,3
整租 | 北新胡同小区 2室0厅1卫,北新胡同小区,7500,//bj.ganji.com/zufang/40042552539153x.shtml,3
整租 | 传媒大学站 珠江绿洲 1居复式 配置齐全 看房方便 ,珠江绿洲家园,5600,//bj.ganji.com/zufang/40218949895824x.shtml,3
单间 | 西厅胡同小区 智能门锁 新上好房 有阳台阳光足 步行,西厅胡同小区,2090,//bj.ganji.com/hezu/40253131489672x.shtml,3
整租 | 丰台科技园总部基地天龙华鹤精装大一居,天龙华鹤,7500,//bj.ganji.com/zufang/40241799266696x.shtml,3
单间 | 首开龙湖天璞 宜家风格 精装卧室 有阳台采光好 地铁,首开龙湖天璞,2000,//bj.ganji.com/hezu/40253170373278x.shtml,3
单间 | 鼎恒中心 WIFI 宽敞大方 卧室南向 带独卫,鼎恒中心,2450,//bj.ganji.com/hezu/40244453100680x.shtml,3
单间 | 海子角南里小区 3室1厅1卫 主卧 朝东,海子角南里小区,1400,//bj.ganji.com/hezu/39257779220391x.shtml,3
整租 | 临河里站 华业东方玫瑰 精装全齐三居室 无遮挡采光好,华业东方玫瑰,5500,//bj.ganji.com/zufang/40219797609628x.shtml,3
整租 | 文化新大街 1室0厅1卫,文化新大街,3000,//bj.ganji.com/zufang/39747054665749x.shtml,3
单间 | 地铁 房山线长阳地铁站直租大主卧商圈林立交通便利WZ,首开熙悦汇,2430,//bj.ganji.com/hezu/40177775209730x.shtml,3
整租 | 万芳园一区(万年花城二期) 1室0厅1卫,万芳园一区(万年花城二期,2100,//bj.ganji.com/zufang/40235359999497x.shtml,3
整租 | 北京城建福润四季A区 2室1厅1卫,北京城建福润四季A区,5300,//bj.ganji.com/zufang/39300275474947x.shtml,3
单间 | 阳光总部6号线北关物资学院地铁翠福园正规次卧拎包入住,翠福园,1500,//bj.ganji.com/hezu/40165331578635x.shtml,3
整租 | 伊舍小镇，精装修两居室，家具家电齐全。看房随时，领包,伊舍小镇南区,2600,//bj.ganji.com/zufang/40197387273745x.shtml,3
整租 | 小红门地铁旁100米，精装通透大两居，临近宋家庄，有,鸿博家园(二期D区),5000,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjw0BVHSd4186bZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0TBZIf90yu7KRP6eTzfrw6pyBP1ZKMCGY3T091SUg0mSryQn69LTvtneEvZYetOdm5KuzUt14KbIoukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjZhBbrqDZaoOYMLIz_kb2bEgnTnuV4ut2oMzJts5psgVt1ofWV_G_Ew&pubid=0&apptype=10&psid=136402841206381334832981219&entinfo=40219222590481_0&cookie=|||73c265cdd25a762af43f885b16b80692&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 龙德嘉园 杨庄北区 杨庄六号线 看房随时 价格可谈 ,龙德嘉园,5600,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjw0BVHSd4186bZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0QVK6o9sYKWZ7UT_Fhxuc2ryBP1ZKMCGY2mJWr-ifYG1Z_QVdcA9xwQeEvZYetOdm5v5bDhOveOFIukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjSaD0Cc3WgKSxeiL6CppIoEgnTnuV4ut2oMzJts5psgWqnnBhlSYWWA&pubid=0&apptype=10&psid=136402841206381334832981219&entinfo=40241497015937_0&cookie=|||73c265cdd25a762af43f885b16b80692&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 精装复式 通州北关 新光大 保利大都汇 干湿分离 拎,保利大都汇,5399,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjw0BVHSd4186bZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0St0b9irVktvyf4ow9UxFCWyBP1ZKMCGY3i2daow31F2HQHp0HYkXwaeEvZYetOdm6BdR2s85Id6IukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjhTKXqGKIc1av1EZYJJj-L0gnTnuV4ut2oMzJts5psgWWSJAvlKgYkQ&pubid=0&apptype=10&psid=136402841206381334832981219&entinfo=40178073140481_0&cookie=|||73c265cdd25a762af43f885b16b80692&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 绿地启航社 精装开间 绿地商圈 临近地铁 无中介 随,绿地启航社,2200,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjw0BVHSd4186bZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0TZ1PTuh3AeBI7VuT8ocwt6yBP1ZKMCGY1sai8fLgb3_4ZOEix8kD8AeEvZYetOdm6_ZQpIkqWR94ukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0XjKEoCgMSCs7mWSn6ryJaehEgnTnuV4ut2oMzJts5psgUWeB5h-r5k0A&pubid=0&apptype=10&psid=136402841206381334832981219&entinfo=40208215011075_0&cookie=|||73c265cdd25a762af43f885b16b80692&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 北京南站 右安门医院 步行300米 亚林西两居室 拎,亚林西居住区,5800,https://jxjump.58.com/service?target=FCADV8oV3os7xtAj_6pMK7rUlr_uddw-1eGjw0BVHSd4186bZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0S9-jU4fYGK1k74s2Wk87HxyBP1ZKMCGY3sgUtZfkLBs52Ck_oDJpD1eEvZYetOdm5QxmqptN7VnoukfCbRGVaWhwAwIAsnVFVGVkJ-frjEcIsiu1SCX0Xj78R6JuPQHAGuchR0IEJOo0gnTnuV4ut2oMzJts5psgXjPv7PErlYCA&pubid=0&apptype=10&psid=136402841206381334832981219&entinfo=40179031091348_0&cookie=|||73c265cdd25a762af43f885b16b80692&fzbref=0&key=¶ms=rankbusitime0099^desc&gjcity=bj,3
整租 | 阳光新苑地铁周边精装两居电梯房4500起家具家电齐全,新宫家园南区,4400,//bj.ganji.com/zufang/40199400257290x.shtml,3
单间 | 4号线 公益西桥益嘉园益明园精装卧室电梯房支持月付 ,城南嘉园益嘉园,1650,//bj.ganji.com/hezu/40186895586177x.shtml,3
