title,location,price,url,source
常营 整租·金隅丽景园 1室1厅 东        ,金隅丽景园,4500,https://bj.lianjia.com/zufang/BJ2341852188768206848.html,lj
北工大 整租·平乐园小区 1室1厅 南/北        ,平乐园小区,4800,https://bj.lianjia.com/zufang/BJ2326787863859445760.html,lj
十里河 整租·吕营嘉园A区 3室1厅 南/北        ,吕营嘉园A区,5500,https://bj.lianjia.com/zufang/BJ2337367064102313984.html,lj
科技园区 整租·宝隆温泉公寓 2室1厅 北        ,宝隆温泉公寓,4300,https://bj.lianjia.com/zufang/BJ2297868398698708992.html,lj
公主坟 整租·万寿路小区 1室1厅 南        ,万寿路小区,4900,https://bj.lianjia.com/zufang/BJ2314516886207078400.html,lj
北苑 整租·华贸城 1室0厅 西        ,华贸城,4600,https://bj.lianjia.com/zufang/BJ2340563900552192000.html,lj
东坝 整租·单店西村 2室1厅 南/北        ,单店西村,4800,https://bj.lianjia.com/zufang/BJ2339194975079628800.html,lj
门头沟其它 整租·惠泽家园 2室1厅 南/北        ,惠泽家园,2400,https://bj.lianjia.com/zufang/BJ2251982277762621440.html,lj
武夷花园 整租·西上园老三区 1室1厅 南        ,西上园老三区,3000,https://bj.lianjia.com/zufang/BJ2347110635659337728.html,lj
顺义城 整租·滨河小区 2室1厅 南/北        ,滨河小区,2600,https://bj.lianjia.com/zufang/BJ2262861578662068224.html,lj
甜水园 整租·甜水园东里 2室1厅 东/西        ,甜水园东里,6200,https://bj.lianjia.com/zufang/BJ2325355730468872192.html,lj
十八里店 整租·鸿博家园一区 2室1厅 南/北        ,鸿博家园一区,4500,https://bj.lianjia.com/zufang/BJ2340298886985285632.html,lj
颐和园 整租·骚子营 2室1厅 南/北        ,骚子营,5800,https://bj.lianjia.com/zufang/BJ2336286560263348224.html,lj
新宫 整租·南庭新苑南区 1室1厅 东        ,南庭新苑南区,4100,https://bj.lianjia.com/zufang/BJ2341002086419791872.html,lj
红庙 整租·延静里中街 2室1厅 南/北        ,延静里中街,6300,https://bj.lianjia.com/zufang/BJ2335949781693898752.html,lj
方庄 整租·gogo新世代 1室1厅 南        ,gogo新世代,4600,https://bj.lianjia.com/zufang/BJ2335256446792368128.html,lj
石景山其它 整租·西山峻景 2室1厅 南/北        ,西山峻景,3500,https://bj.lianjia.com/zufang/BJ2314406909023109120.html,lj
果园 整租·雅丽世居 1室1厅 北        ,雅丽世居,3500,https://bj.lianjia.com/zufang/BJ2336753314408177664.html,lj
通州北苑 整租·长城国际 1室0厅 东        ,长城国际,3600,https://bj.lianjia.com/zufang/BJ2336733557650890752.html,lj
清河 整租·毛纺厂南小区 1室1厅 南        ,毛纺厂南小区,4300,https://bj.lianjia.com/zufang/BJ2342446293835579392.html,lj
东坝 整租·康静里 2室1厅 南/北        ,康静里,4300,https://bj.lianjia.com/zufang/BJ2299316855623655424.html,lj
临河里 整租·迎喜家园 2室1厅 南/北        ,迎喜家园,3000,https://bj.lianjia.com/zufang/BJ2335294273551081472.html,lj
石佛营 整租·炫特嘉园一期 1室1厅 南        ,炫特嘉园一期,6000,https://bj.lianjia.com/zufang/BJ2324652211092856832.html,lj
常营 整租·富力阳光美园 2室1厅 西        ,富力阳光美园,5500,https://bj.lianjia.com/zufang/BJ2348276273543127040.html,lj
沙河 整租·北街家园五区 1房间 东        ,北街家园五区,1100,https://bj.lianjia.com/zufang/BJ2351209802266312704.html,lj
定慧寺 整租·八里庄北里 2室1厅 南/北        ,八里庄北里,6000,https://bj.lianjia.com/zufang/BJ2328901222607888384.html,lj
马坡 整租·马坡花园一区 2室1厅 南/北        ,马坡花园一区,2600,https://bj.lianjia.com/zufang/BJ2340482616626511872.html,lj
田村 整租·田村路19号院 2室1厅 南/北        ,田村路19号院,5000,https://bj.lianjia.com/zufang/BJ2209412885317697536.html,lj
广安门 整租·荣丰2008 1室0厅 南        ,荣丰2008,3600,https://bj.lianjia.com/zufang/BJ2346381442503671808.html,lj
望京 整租·花家地小区 1室1厅 西北        ,花家地小区,6200,https://bj.lianjia.com/zufang/BJ2341059954628370432.html,lj
亚运村小营 整租·安慧东里 1室1厅 南/北        ,安慧东里,4800,https://bj.lianjia.com/zufang/BJ2330160453835571200.html,lj
沙河 整租·北街家园八区 1室0厅 东        ,北街家园八区,2300,https://bj.lianjia.com/zufang/BJ2342628433072226304.html,lj
百子湾 整租·北京建筑木材总厂宿舍 1室1厅 南        ,北京建筑木材总厂宿舍,3900,https://bj.lianjia.com/zufang/BJ2333927282911223808.html,lj
官园 整租·小后仓 1室1厅 南/北        ,小后仓,5000,https://bj.lianjia.com/zufang/BJ2334604060520890368.html,lj
潞苑 整租·四海公寓 3室1厅 南/北        ,四海公寓,3100,https://bj.lianjia.com/zufang/BJ2335419710554259456.html,lj
良乡 整租·西潞昊宏家园 2室1厅 东/西        ,西潞昊宏家园,2600,https://bj.lianjia.com/zufang/BJ2275157411801612288.html,lj
西红门 整租·金荣园 2室1厅 南        ,金荣园,3000,https://bj.lianjia.com/zufang/BJ2350702538476486656.html,lj
万达 整租·东营前街 2室1厅 南/北        ,东营前街,3300,https://bj.lianjia.com/zufang/BJ2351896425148710912.html,lj
朝阳门外 整租·芳草地西街 2室1厅 东/西        ,芳草地西街,6200,https://bj.lianjia.com/zufang/BJ2332373335767793664.html,lj
望京 整租·点击未来 1室0厅 东南        ,点击未来,5300,https://bj.lianjia.com/zufang/BJ2349034548089585664.html,lj
沙河 整租·民园小区 2室1厅 南/北        ,民园小区,3500,https://bj.lianjia.com/zufang/BJ2346285394939101184.html,lj
海淀北部新区 整租·老年医院家属楼 2室1厅 南/北        ,老年医院家属楼,3500,https://bj.lianjia.com/zufang/BJ2334042445924810752.html,lj
梨园 整租·11站 1室0厅 北        ,11站,3500,https://bj.lianjia.com/zufang/BJ2350750867327819776.html,lj
健翔桥 整租·华严北里9号院 1室1厅 南/北        ,华严北里9号院,5200,https://bj.lianjia.com/zufang/BJ2332378066103574528.html,lj
六里桥 整租·六里桥北里 1室1厅 西        ,六里桥北里,4500,https://bj.lianjia.com/zufang/BJ2345382399019589632.html,lj
百子湾 整租·沿海赛洛城二期 1室0厅 南        ,沿海赛洛城二期,6000,https://bj.lianjia.com/zufang/BJ2339669782741663744.html,lj
广安门 整租·广安门外大街 1室1厅 南        ,广安门外大街,4500,https://bj.lianjia.com/zufang/BJ2347657452835061760.html,lj
北七家 整租·温泉花园B区 1室1厅 南/北        ,温泉花园B区,2700,https://bj.lianjia.com/zufang/BJ2328926032570359808.html,lj
科技园区 整租·高鑫家园 1室1厅 南        ,高鑫家园,3300,https://bj.lianjia.com/zufang/BJ2350630424859901952.html,lj
北苑 整租·环科院 2室1厅 南/北        ,环科院,5200,https://bj.lianjia.com/zufang/BJ2314422003852902400.html,lj
五棵松 整租·金沟河3号院 1室1厅 南        ,金沟河3号院,4800,https://bj.lianjia.com/zufang/BJ2343259570237087744.html,lj
定福庄 整租·三间房西里 1室1厅 南        ,三间房西里,3600,https://bj.lianjia.com/zufang/BJ2346154527604359168.html,lj
黄村火车站 整租·锦华园 2室1厅 南/北        ,锦华园,3400,https://bj.lianjia.com/zufang/BJ2307677011646087168.html,lj
旧宫 整租·宇航小区 2室1厅 南        ,宇航小区,2700,https://bj.lianjia.com/zufang/BJ2320914066434441216.html,lj
天宁寺 整租·车站东街15号院 2室1厅 南        ,车站东街15号院,5900,https://bj.lianjia.com/zufang/BJ2335260118830563328.html,lj
马连道 整租·红莲南里 2室1厅 东        ,红莲南里,5200,https://bj.lianjia.com/zufang/BJ2323849661808918528.html,lj
和义 整租·和义东里三区 1室1厅 南/北        ,和义东里三区,3300,https://bj.lianjia.com/zufang/BJ2342095532471615488.html,lj
武夷花园 整租·农行家属院 2室1厅 南        ,农行家属院,3500,https://bj.lianjia.com/zufang/BJ2351399503556788224.html,lj
马坡 整租·马坡花园一区 1室1厅 南/北        ,马坡花园一区,2400,https://bj.lianjia.com/zufang/BJ2328111937700757504.html,lj
和义 整租·东高地 2室1厅 南        ,东高地,3500,https://bj.lianjia.com/zufang/BJ2335940899533488128.html,lj
芍药居 整租·芍药居北里 2室1厅 南/北        ,芍药居北里,6200,https://bj.lianjia.com/zufang/BJ2335543241572614144.html,lj
马连道 整租·北欧印象 1室0厅 东        ,北欧印象,3800,https://bj.lianjia.com/zufang/BJ2265178121307701248.html,lj
定福庄 整租·泰福苑D3区 1室1厅 南        ,泰福苑D3区,5000,https://bj.lianjia.com/zufang/BJ2347831714447106048.html,lj
常营 整租·北京新天地三期 2室1厅 南        ,北京新天地三期,5800,https://bj.lianjia.com/zufang/BJ2328088486894379008.html,lj
紫竹桥 整租·财智公馆 1室1厅 东        ,财智公馆,5500,https://bj.lianjia.com/zufang/BJ2349779596477464576.html,lj
大峪 整租·峪园小区 2室1厅 南/北        ,峪园小区,2600,https://bj.lianjia.com/zufang/BJ2337392069544247296.html,lj
古城 整租·古城路小区 1室1厅 南        ,古城路小区,3200,https://bj.lianjia.com/zufang/BJ2286190354183233536.html,lj
东直门 整租·新源西里东街 2室1厅 南/北        ,新源西里东街,6000,https://bj.lianjia.com/zufang/BJ2332334746719764480.html,lj
宣武门 整租·铁树斜街 1室1厅 南/北        ,铁树斜街,4000,https://bj.lianjia.com/zufang/BJ2317331484425592832.html,lj
海淀北部新区 整租·北分厂 2室1厅 南/北        ,北分厂,4800,https://bj.lianjia.com/zufang/BJ2328752328624316416.html,lj
十里堡 整租·八里庄南里 2室1厅 南        ,八里庄南里,6200,https://bj.lianjia.com/zufang/BJ2327322126224195584.html,lj
大兴其它 整租·格林云墅 4室2厅 南/北        ,格林云墅,3200,https://bj.lianjia.com/zufang/BJ2135444498372116480.html,lj
梨园 整租·梨园东里 1室1厅 南        ,梨园东里,3500,https://bj.lianjia.com/zufang/BJ2349126873813876736.html,lj
良乡 整租·伟业嘉园北里 2室1厅 西北        ,伟业嘉园北里,2000,https://bj.lianjia.com/zufang/BJ2346154616246779904.html,lj
天宫院南 整租·隆盛园 2室2厅 南/北        ,隆盛园,2400,https://bj.lianjia.com/zufang/BJ2277508930722865152.html,lj
酒仙桥 整租·高家园二区 1室1厅 南        ,高家园二区,5300,https://bj.lianjia.com/zufang/BJ2352034978730352640.html,lj
小西天 整租·学院南路32号院 1室1厅 东        ,学院南路32号院,5700,https://bj.lianjia.com/zufang/BJ2352029523559849984.html,lj
良乡 整租·玉竹园 1室1厅 南/北        ,玉竹园,2500,https://bj.lianjia.com/zufang/BJ2349728734795268096.html,lj
看丹桥 整租·新华街六里 2室1厅 南/北        ,新华街六里,4100,https://bj.lianjia.com/zufang/BJ2339902098076352512.html,lj
旧宫 整租·宇航小区 2室1厅 南/北        ,宇航小区,2600,https://bj.lianjia.com/zufang/BJ2341329550900215808.html,lj
四季青 整租·绿波漫板 1室0厅 北        ,绿波漫板,5300,https://bj.lianjia.com/zufang/BJ2338907775683264512.html,lj
马连道 整租·马连道北街 2室1厅 南        ,马连道北街,5000,https://bj.lianjia.com/zufang/BJ2277444960657874944.html,lj
甘露园 整租·甘露家园 1室1厅 南        ,甘露家园,4500,https://bj.lianjia.com/zufang/BJ2330178836723417088.html,lj
西三旗 整租·建材城西二里 1室1厅 东        ,建材城西二里,4200,https://bj.lianjia.com/zufang/BJ2339641532459515904.html,lj
新宫 整租·南庭新苑北区 1室1厅 西        ,南庭新苑北区,4500,https://bj.lianjia.com/zufang/BJ2346952759380811776.html,lj
旧宫 整租·芳源里 1室1厅 南/北        ,芳源里,3300,https://bj.lianjia.com/zufang/BJ2336789861962350592.html,lj
北七家 整租·北亚花园 2室1厅 南/北        ,北亚花园,3400,https://bj.lianjia.com/zufang/BJ2341073427437461504.html,lj
角门 整租·司达小区 2室0厅 南/北        ,司达小区,4600,https://bj.lianjia.com/zufang/BJ2310054482865823744.html,lj
上地 整租·上地东里 2室1厅 南/北        ,上地东里,5400,https://bj.lianjia.com/zufang/BJ2313691536501776384.html,lj
草桥 整租·草桥矿冶小区 1室1厅 南        ,草桥矿冶小区,4000,https://bj.lianjia.com/zufang/BJ2347125633861296128.html,lj
双桥 整租·双桥六号井 1室1厅 南/北        ,双桥六号井,4000,https://bj.lianjia.com/zufang/BJ2351200558632935424.html,lj
管庄 整租·华龙美树 1室0厅 北        ,华龙美树,4300,https://bj.lianjia.com/zufang/BJ2341073577946136576.html,lj
安宁庄 整租·安宁里 1室1厅 南/北        ,安宁里,4000,https://bj.lianjia.com/zufang/BJ2309873989440782336.html,lj
厂洼 整租·厂洼小区 2室1厅 南/北        ,厂洼小区,6000,https://bj.lianjia.com/zufang/BJ2344004416258187264.html,lj
顺义城 整租·石园北区 2室1厅 南/北        ,石园北区,2500,https://bj.lianjia.com/zufang/BJ2351413540901879808.html,lj
东直门 整租·新源西里东街 1室1厅 南        ,新源西里东街,5500,https://bj.lianjia.com/zufang/BJ2312788888046796800.html,lj
长阳 整租·绿地新都会 1室1厅 南/北        ,绿地新都会,2500,https://bj.lianjia.com/zufang/BJ2340357882018799616.html,lj
苹果园 整租·苹果园小区二区 2室1厅 东南        ,苹果园小区二区,4200,https://bj.lianjia.com/zufang/BJ2231800534225133568.html,lj
顺义城 整租·双兴南区 2室1厅 南/北        ,双兴南区,2900,https://bj.lianjia.com/zufang/BJ2321603495859322880.html,lj
上地 整租·上地东里 1室1厅 南/北        ,上地东里,5300,https://bj.lianjia.com/zufang/BJ2315968736248733696.html,lj
八角 整租·八角南路 2室1厅 南        ,八角南路,3900,https://bj.lianjia.com/zufang/BJ2305112491119878144.html,lj
西直门 整租·明光村小区 1室1厅 南        ,明光村小区,5500,https://bj.lianjia.com/zufang/BJ2337665812237918208.html,lj
八角 整租·八角路小区 2室0厅 南        ,八角路小区,2500,https://bj.lianjia.com/zufang/BJ2338120088076959744.html,lj
角门 整租·角门甲4号院 2室1厅 南/北        ,角门甲4号院,4600,https://bj.lianjia.com/zufang/BJ2305585941890473984.html,lj
大红门 整租·苗圃西里 2室1厅 东南        ,苗圃西里,4000,https://bj.lianjia.com/zufang/BJ2351323995313274880.html,lj
青塔 整租·青塔秀园 2室1厅 南/北        ,青塔秀园,4100,https://bj.lianjia.com/zufang/BJ2338342018927042560.html,lj
西三旗 整租·育新花园 1室1厅 西南        ,育新花园,5300,https://bj.lianjia.com/zufang/BJ2326776726153609216.html,lj
新街口 整租·五月华庭 1室0厅 东        ,五月华庭,5600,https://bj.lianjia.com/zufang/BJ2344116704696598528.html,lj
清河 整租·毛纺厂南小区 2室1厅 南/北        ,毛纺厂南小区,5800,https://bj.lianjia.com/zufang/BJ2329743580157460480.html,lj
公主坟 整租·万寿路12号院 2室1厅 南/北        ,万寿路12号院,4800,https://bj.lianjia.com/zufang/BJ2298433891004334080.html,lj
苹果园 整租·铸造村 2室1厅 南/北        ,铸造村,3500,https://bj.lianjia.com/zufang/BJ2314955417408774144.html,lj
苹果园 整租·铸造村 2室1厅 南        ,铸造村,3500,https://bj.lianjia.com/zufang/BJ2331012037259296768.html,lj
西二旗 整租·铭科苑 1室1厅 南/北        ,铭科苑,6000,https://bj.lianjia.com/zufang/BJ2336194789562916864.html,lj
北七家 整租·第二福利院家属楼 1室1厅 南        ,第二福利院家属楼,3000,https://bj.lianjia.com/zufang/BJ2343499867508449280.html,lj
玉泉营 整租·万年花城新回迁 1室0厅 南        ,万年花城新回迁,4200,https://bj.lianjia.com/zufang/BJ2350766040415477760.html,lj
酒仙桥 整租·梵谷水郡 1室0厅 西南        ,梵谷水郡,5400,https://bj.lianjia.com/zufang/BJ2348514376480194560.html,lj
鼓楼大街 整租·北环里小区 1室1厅 西/北        ,北环里小区,2500,https://bj.lianjia.com/zufang/BJ2348986253305200640.html,lj
和义 整租·和义东里五区 1室1厅 南        ,和义东里五区,3300,https://bj.lianjia.com/zufang/BJ2349992558606172160.html,lj
甜水园 整租·道家园 1室1厅 西南        ,道家园,5300,https://bj.lianjia.com/zufang/BJ2321029351602667520.html,lj
大峪 整租·新桥路小区 2室1厅 南/北        ,新桥路小区,2300,https://bj.lianjia.com/zufang/BJ2331017673783656448.html,lj
知春路 整租·蓟门北里 1室1厅 南        ,蓟门北里,5500,https://bj.lianjia.com/zufang/BJ2351309352755011584.html,lj
高碑店 整租·南太平庄北巷 2室1厅 南        ,南太平庄北巷,5000,https://bj.lianjia.com/zufang/BJ2342686922642046976.html,lj
白石桥 整租·大慧寺21号院 1室1厅 南        ,大慧寺21号院,5900,https://bj.lianjia.com/zufang/BJ2319523684639326208.html,lj
看丹桥 整租·新华街一里 1室1厅 南        ,新华街一里,3800,https://bj.lianjia.com/zufang/BJ2349213895194836992.html,lj
双桥 整租·广播大院 1室0厅 北        ,广播大院,2900,https://bj.lianjia.com/zufang/BJ2322956858626940928.html,lj
十八里店 整租·三台山路3号院 2室1厅 南        ,三台山路3号院,4500,https://bj.lianjia.com/zufang/BJ2299305798758834176.html,lj
朝阳门外 整租·吉祥里 1室1厅 西        ,吉祥里,6100,https://bj.lianjia.com/zufang/BJ2299040923889713152.html,lj
苹果园 整租·模式口西里 2室1厅 南/北        ,模式口西里,4200,https://bj.lianjia.com/zufang/BJ2349769837875560448.html,lj
后沙峪 整租·蓝星花园 1室0厅 东        ,蓝星花园,3100,https://bj.lianjia.com/zufang/BJ2348449895524081664.html,lj
北七家 整租·名佳花园三区 1室1厅 南/北        ,名佳花园三区,3500,https://bj.lianjia.com/zufang/BJ2333054747202035712.html,lj
菜户营 整租·考拉社区 1室0厅 西        ,考拉社区,4200,https://bj.lianjia.com/zufang/BJ2163163635348938752.html,lj
鼓楼大街 整租·商业宿舍楼 2室1厅 南        ,商业宿舍楼,3000,https://bj.lianjia.com/zufang/BJ2163163483079196672.html,lj
六里桥 整租·金家村1号院 1室1厅 南        ,金家村1号院,4300,https://bj.lianjia.com/zufang/BJ2299299362180186112.html,lj
和平里 整租·和平街十三区 1室1厅 南        ,和平街十三区,4800,https://bj.lianjia.com/zufang/BJ2338226919012564992.html,lj
劲松 整租·广渠门外大街 1室1厅 南        ,广渠门外大街,5500,https://bj.lianjia.com/zufang/BJ2331027621271576576.html,lj
劲松 整租·劲松八区 1室1厅 东        ,劲松八区,4600,https://bj.lianjia.com/zufang/BJ2331807639367065600.html,lj
甜水园 整租·道家园 1室1厅 南        ,道家园,5400,https://bj.lianjia.com/zufang/BJ2337514152513241088.html,lj
红庙 整租·红庙北里 2室1厅 南/北        ,红庙北里,6200,https://bj.lianjia.com/zufang/BJ2343275501504184320.html,lj
大望路 整租·易构空间 1室0厅 东        ,易构空间,5400,https://bj.lianjia.com/zufang/BJ2330454073595404288.html,lj
临河里 整租·DBC加州小镇 1室0厅 南        ,DBC加州小镇,3200,https://bj.lianjia.com/zufang/BJ2341342133115420672.html,lj
石景山其它 整租·西山峻景 2室1厅 南/北        ,西山峻景,3300,https://bj.lianjia.com/zufang/BJ2349904250353483776.html,lj
顺义城 整租·裕龙三区 1室1厅 南/北        ,裕龙三区,2000,https://bj.lianjia.com/zufang/BJ2339793084021751808.html,lj
亦庄 整租·星岛嘉园 1室0厅 南        ,星岛嘉园,4200,https://bj.lianjia.com/zufang/BJ2261365244201287680.html,lj
沙河 整租·北街家园六区 1室0厅 西        ,北街家园六区,2500,https://bj.lianjia.com/zufang/BJ2339089995182383104.html,lj
东坝 整租·上东上层 1室1厅 西北        ,上东上层,5300,https://bj.lianjia.com/zufang/BJ2351943753096773632.html,lj
奥林匹克公园 整租·学士居 2室1厅 南/北        ,学士居,6300,https://bj.lianjia.com/zufang/BJ2324654482853462016.html,lj
定福庄 整租·聚福苑 1室1厅 南        ,聚福苑,5000,https://bj.lianjia.com/zufang/BJ2346844161837645824.html,lj
西关环岛 整租·西关路 2室1厅 南/北        ,西关路,3500,https://bj.lianjia.com/zufang/BJ2273036152007573504.html,lj
北大地 整租·北大地四里 2室1厅 西北        ,北大地四里,3700,https://bj.lianjia.com/zufang/BJ2321616335899205632.html,lj
甘露园 整租·天天朝阳 1室0厅 西        ,天天朝阳,4600,https://bj.lianjia.com/zufang/BJ2344217986342060032.html,lj
定福庄 整租·福怡苑 2室1厅 南/北        ,福怡苑,4900,https://bj.lianjia.com/zufang/BJ2333071536086589440.html,lj
良乡 整租·行宫园三里 2室1厅 南/北        ,行宫园三里,2400,https://bj.lianjia.com/zufang/BJ2192630444565479424.html,lj
果园 整租·北机家属院 1室1厅 东        ,北机家属院,3200,https://bj.lianjia.com/zufang/BJ2348582423140777984.html,lj
枣园 整租·枣园小区 1室1厅 南/北        ,枣园小区,3300,https://bj.lianjia.com/zufang/BJ2344028184733302784.html,lj
牛街 整租·枣林前街 2室1厅 东/北        ,枣林前街,5500,https://bj.lianjia.com/zufang/BJ2300066294994567168.html,lj
西直门 整租·德宝新园 1室1厅 东        ,德宝新园,5800,https://bj.lianjia.com/zufang/BJ2335422891992293376.html,lj
朝阳其它 整租·柏阳景园 2室1厅 南/北        ,柏阳景园,3800,https://bj.lianjia.com/zufang/BJ2349788966577766400.html,lj
黄村火车站 整租·林校北里 2室1厅 南/北        ,林校北里,3000,https://bj.lianjia.com/zufang/BJ2298542709822201856.html,lj
长阳 整租·加州水郡Q酷 1室0厅 南        ,加州水郡Q酷,1700,https://bj.lianjia.com/zufang/BJ2323769924457611264.html,lj
马甸 整租·新风南里 1室0厅 北        ,新风南里,4800,https://bj.lianjia.com/zufang/BJ2327288508400025600.html,lj
亚运村小营 整租·北湖渠 2室1厅 东北        ,北湖渠,5500,https://bj.lianjia.com/zufang/BJ2335278282733527040.html,lj
四惠 整租·壹线国际 1室0厅 南        ,壹线国际,5800,https://bj.lianjia.com/zufang/BJ2351198923768733696.html,lj
常营 整租·柏林爱乐三期 2室1厅 西        ,柏林爱乐三期,5900,https://bj.lianjia.com/zufang/BJ2339641746704564224.html,lj
临河里 整租·华业东方玫瑰C区 1室1厅 东        ,华业东方玫瑰C区,3600,https://bj.lianjia.com/zufang/BJ2345379111842611200.html,lj
苹果园 整租·六一小学教工楼 1室0厅 南        ,六一小学教工楼,2500,https://bj.lianjia.com/zufang/BJ2331612470047162368.html,lj
定福庄 整租·美然动力A3区 1室0厅 南        ,美然动力A3区,5200,https://bj.lianjia.com/zufang/BJ2288978964762599424.html,lj
定福庄 整租·金星小区 1室1厅 西        ,金星小区,4000,https://bj.lianjia.com/zufang/BJ2319303075774603264.html,lj
朝青 整租·青年汇佳园 1室0厅 北        ,青年汇佳园,5600,https://bj.lianjia.com/zufang/BJ2344800219591344128.html,lj
清河 整租·前屯路58号院 2室1厅 南/北        ,前屯路58号院,4300,https://bj.lianjia.com/zufang/BJ2342558915814244352.html,lj
门头沟其它 整租·石泉砖厂A1区 1室1厅 南        ,石泉砖厂A1区,2000,https://bj.lianjia.com/zufang/BJ2351165507102842880.html,lj
安宁庄 整租·地壳所 2室1厅 南/北        ,地壳所,4900,https://bj.lianjia.com/zufang/BJ2341226002996264960.html,lj
木樨地 整租·西便门西里 1室1厅 南        ,西便门西里,5200,https://bj.lianjia.com/zufang/BJ2336711993517948928.html,lj
欢乐谷 整租·世纪东方城 1室1厅 北        ,世纪东方城,5500,https://bj.lianjia.com/zufang/BJ2349881459587948544.html,lj
五道口 整租·王庄路27号院 1室1厅 南/北        ,王庄路27号院,6000,https://bj.lianjia.com/zufang/BJ2315174885464752128.html,lj
石佛营 整租·华业玫瑰郡 1室0厅 南        ,华业玫瑰郡,6300,https://bj.lianjia.com/zufang/BJ2349160484592427008.html,lj
百子湾 整租·观音惠园 2室1厅 南/北        ,观音惠园,5800,https://bj.lianjia.com/zufang/BJ2346304909701824512.html,lj
古城 整租·古城西路 1室1厅 南        ,古城西路,3800,https://bj.lianjia.com/zufang/BJ2217924268254306304.html,lj
潞苑 整租·K2清水湾 1室1厅 西        ,K2清水湾,3500,https://bj.lianjia.com/zufang/BJ2268126904957804544.html,lj
长阳 整租·九洲溪雅苑二区 1室1厅 东南        ,九洲溪雅苑二区,2600,https://bj.lianjia.com/zufang/BJ2341998990733606912.html,lj
西罗园 整租·西罗园南里 2室1厅 南        ,西罗园南里,4600,https://bj.lianjia.com/zufang/BJ2337542296838340608.html,lj
玉泉路 整租·玉海园一里 2室1厅 南/北        ,玉海园一里,5000,https://bj.lianjia.com/zufang/BJ2338130762899406848.html,lj
甘露园 整租·甘露园南里 1室1厅 西        ,甘露园南里,5000,https://bj.lianjia.com/zufang/BJ2320318285784023040.html,lj
双桥 整租·远洋一方润园3号院 2室1厅 南/北        ,远洋一方润园3号院,5500,https://bj.lianjia.com/zufang/BJ2349766826860486656.html,lj
双桥 整租·双桥六号井 2室1厅 南/北        ,双桥六号井,3800,https://bj.lianjia.com/zufang/BJ2312277783398850560.html,lj
通州北苑 整租·铁路宿舍 1室1厅 南/北        ,铁路宿舍,3300,https://bj.lianjia.com/zufang/BJ2330373795447046144.html,lj
玉桥 整租·玉桥南里 1室1厅 南/北        ,玉桥南里,2700,https://bj.lianjia.com/zufang/BJ2333274875063705600.html,lj
乔庄 整租·乔庄西区 2室1厅 南/北        ,乔庄西区,3000,https://bj.lianjia.com/zufang/BJ2349917096458330112.html,lj
西直门 整租·德宝新园 1室1厅 东南/西南        ,德宝新园,5600,https://bj.lianjia.com/zufang/BJ2348268814292230144.html,lj
潘家园 整租·百环花园 1室1厅 北        ,百环花园,5600,https://bj.lianjia.com/zufang/BJ2244856568304902144.html,lj
北关 整租·劳动局家属院 2室1厅 南/北        ,劳动局家属院,3600,https://bj.lianjia.com/zufang/BJ2347742656287227904.html,lj
劲松 整租·武圣西里 2室1厅 南/北        ,武圣西里,5300,https://bj.lianjia.com/zufang/BJ2342521807481085952.html,lj
清河 整租·清河文苑 1室1厅 北        ,清河文苑,5500,https://bj.lianjia.com/zufang/BJ2356590311968612352.html,lj
方庄 整租·10AM新坐标 1室0厅 南        ,10AM新坐标,4500,https://bj.lianjia.com/zufang/BJ2342521788799385600.html,lj
角门 整租·角门东里 1室0厅 南        ,角门东里,4000,https://bj.lianjia.com/zufang/BJ2347138647242833920.html,lj
甘露园 整租·甘露园南里 2室1厅 东南        ,甘露园南里,6000,https://bj.lianjia.com/zufang/BJ2291319706000834560.html,lj
潘家园 整租·华威西里 1室1厅 南        ,华威西里,4700,https://bj.lianjia.com/zufang/BJ2349948727156023296.html,lj
大红门 整租·苗圃西里 2室1厅 东/西        ,苗圃西里,4300,https://bj.lianjia.com/zufang/BJ2304971667841499136.html,lj
大兴其它 整租·蓝桥驿苑 2室1厅 南/北        ,蓝桥驿苑,2700,https://bj.lianjia.com/zufang/BJ2349805741009018880.html,lj
鼓楼大街 整租·和平家园小区 2室1厅 南/北        ,和平家园小区,3800,https://bj.lianjia.com/zufang/BJ2351148109398556672.html,lj
西北旺 整租·夏霖园 2室1厅 南/北        ,夏霖园,6000,https://bj.lianjia.com/zufang/BJ2350629422622572544.html,lj
马家堡 整租·西马金润二区 1室1厅 南        ,西马金润二区,4000,https://bj.lianjia.com/zufang/BJ2305087308980305920.html,lj
红庙 整租·延静里中街 2室1厅 南        ,延静里中街,5800,https://bj.lianjia.com/zufang/BJ2325876677143699456.html,lj
清河 整租·永泰园 2室1厅 东        ,永泰园,5500,https://bj.lianjia.com/zufang/BJ2338348971439177728.html,lj
双桥 整租·金隅康惠园 2室1厅 南        ,金隅康惠园,5600,https://bj.lianjia.com/zufang/BJ2335341404911304704.html,lj
十里河 整租·周庄嘉园4号院 1室1厅 南        ,周庄嘉园4号院,4800,https://bj.lianjia.com/zufang/BJ2341113794887163904.html,lj
广安门 整租·荣丰2008 1室0厅 南        ,荣丰2008,3600,https://bj.lianjia.com/zufang/BJ2337468925216038912.html,lj
沙河 整租·北街家园五区 1房间 东南        ,北街家园五区,1200,https://bj.lianjia.com/zufang/BJ2349913184087326720.html,lj
