title,location,price,url,source,lng,lat
临河里 整租·久居雅园 1室1厅 北        ,久居雅园,3100,https://bj.lianjia.com/zufang/BJ2350475648692396032.html,lj,116.67533999999999,39.875581
北苑 整租·北苑家园茉藜园 1室1厅 东南        ,北苑家园茉藜园,5800,https://bj.lianjia.com/zufang/BJ2350660441488752640.html,lj,116.430531,40.045572
海淀北部新区 整租·冠城大通百旺府 2室1厅 南/北        ,冠城大通百旺府,5900,https://bj.lianjia.com/zufang/BJ2339596665737969664.html,lj,116.26270900000002,40.085056
大望路 整租·CBD传奇 1室0厅 东北        ,CBD传奇,5500,https://bj.lianjia.com/zufang/BJ2342490695249969152.html,lj,116.49204499999999,39.905703
枣园 整租·滨河西里 2室1厅 西        ,滨河西里,3100,https://bj.lianjia.com/zufang/BJ2280458972697993216.html,lj,116.346171,39.757003999999995
劲松 整租·农光里 3室1厅 南        ,农光里,5900,https://bj.lianjia.com/zufang/BJ2293247755474173952.html,lj,116.470973,39.888028999999996
丰台其它 整租·张郭庄小区 2室1厅 南/北        ,张郭庄小区,2700,https://bj.lianjia.com/zufang/BJ2349212611226648576.html,lj,116.200647,39.856564
广安门 整租·车站西街15号院 1室0厅 东        ,车站西街15号院,4700,https://bj.lianjia.com/zufang/BJ2351904114323234816.html,lj,116.34546200000001,39.885478000000006
南沙滩 整租·科学园南里六区 2室1厅 南/西        ,科学园南里六区,6200,https://bj.lianjia.com/zufang/BJ2342518895627476992.html,lj,116.38666200000002,40.002881
田村 整租·永定路1号院 1室1厅 东/南/西        ,永定路1号院,4500,https://bj.lianjia.com/zufang/BJ2346122783794675712.html,lj,116.270595,39.93122
常营 整租·北京新天地四期 1室0厅 北        ,北京新天地四期,4700,https://bj.lianjia.com/zufang/BJ2333141066976600064.html,lj,116.612978,39.923514000000004
太平桥 整租·湾子街社区 1室1厅 东/西        ,湾子街社区,4000,https://bj.lianjia.com/zufang/BJ2341097895698374656.html,lj,116.330551,39.891981
惠新西街 整租·胜古北里 1室1厅 南/北        ,胜古北里,6000,https://bj.lianjia.com/zufang/BJ2312822088051720192.html,lj,116.422091,39.979874
工体 整租·港湾国际 1室0厅 北        ,港湾国际,6200,https://bj.lianjia.com/zufang/BJ2334791633159331840.html,lj,116.453332,39.946571999999996
枣园 整租·首开康乃馨城 1室1厅 南        ,首开康乃馨城,3100,https://bj.lianjia.com/zufang/BJ2330372666315784192.html,lj,116.318249,39.75579000000001
马连道 整租·马连道欣园东路 2室1厅 南/北        ,马连道欣园东路,4500,https://bj.lianjia.com/zufang/BJ2291869845928812544.html,lj,116.338495,39.880533
亚运村 整租·安慧里四区 1室1厅 南        ,安慧里四区,5500,https://bj.lianjia.com/zufang/BJ2248312034884329472.html,lj,116.419294,39.996935
玉泉营 整租·育芳园 2室1厅 南/北        ,育芳园,4300,https://bj.lianjia.com/zufang/BJ2315676549816524800.html,lj,116.32724099999999,39.854112
亦庄开发区其它 整租·中信新城两限区 2室1厅 南        ,中信新城两限区,3700,https://bj.lianjia.com/zufang/BJ2334063819452071936.html,lj,116.488873,39.788581
三元桥 整租·曙光里 2室1厅 南        ,曙光里,6000,https://bj.lianjia.com/zufang/BJ2322881875930259456.html,lj,116.45855300000001,39.971497
华威桥 整租·双龙南里 2室1厅 南/北        ,双龙南里,5200,https://bj.lianjia.com/zufang/BJ2341129850230161408.html,lj,116.486376,39.875393
广安门 整租·荣丰2008 1室1厅 跃层 北        ,荣丰2008,5500,https://bj.lianjia.com/zufang/BJ2311591440746020864.html,lj,116.343326,39.90028
潞苑 整租·华龙小区 1室1厅 南/北        ,华龙小区,2800,https://bj.lianjia.com/zufang/BJ2338429792279601152.html,lj,116.697746,39.936513
怀柔 整租·龙山新新小镇六期 4室2厅 南/北        ,龙山新新小镇六期,13000,https://bj.lianjia.com/zufang/BJ2259291201624875008.html,lj,116.64163,40.289311
观音寺 整租·海子角南里 2室1厅 西        ,海子角南里,2800,https://bj.lianjia.com/zufang/BJ2150467731366092800.html,lj,116.35280300000001,39.722840999999995
常营 整租·北京新天地一期 1室1厅 北        ,北京新天地一期,5300,https://bj.lianjia.com/zufang/BJ2338952648159666176.html,lj,116.611333,39.91869000000001
滨河西区 整租·葡东小区 2室1厅 南/北        ,葡东小区,2500,https://bj.lianjia.com/zufang/BJ2338074966442123264.html,lj,116.125309,39.930622
月坛 整租·三里河三区 1室1厅 东        ,三里河三区,5300,https://bj.lianjia.com/zufang/BJ2324387712007938048.html,lj,116.34533300000001,39.91543400000001
临河里 整租·DBC加州小镇 1室0厅 南        ,DBC加州小镇,3200,https://bj.lianjia.com/zufang/BJ2347546790125387776.html,lj,116.689705,39.873473
北苑 整租·华贸城 1室1厅 南        ,华贸城,5700,https://bj.lianjia.com/zufang/BJ2348474363969273856.html,lj,116.43733999999999,40.053813
劲松 整租·劲松一区 1室1厅 南        ,劲松一区,5300,https://bj.lianjia.com/zufang/BJ2341936196911112192.html,lj,116.465667,39.891984
劲松 整租·垂杨柳北里 1室1厅 东南        ,垂杨柳北里,6300,https://bj.lianjia.com/zufang/BJ2339146645985837056.html,lj,116.46521499999999,39.896535
大峪 整租·惠民家园 2室1厅 南        ,惠民家园,2400,https://bj.lianjia.com/zufang/BJ2263687175512539136.html,lj,116.101652,39.947771
太平桥 整租·太平桥西里 1室1厅 南/北        ,太平桥西里,4500,https://bj.lianjia.com/zufang/BJ2338349272371830784.html,lj,116.321124,39.889878
丰台其它 整租·张郭庄小区 1室1厅 南/北        ,张郭庄小区,2600,https://bj.lianjia.com/zufang/BJ2346825782195920896.html,lj,116.200647,39.856564
马驹桥 整租·新海北里 1室1厅 南        ,新海北里,2700,https://bj.lianjia.com/zufang/BJ2335301198724472832.html,lj,116.549582,39.765389
菜户营 整租·考拉社区 1室0厅 西        ,考拉社区,5000,https://bj.lianjia.com/zufang/BJ2338364222909448192.html,lj,116.35311200000001,39.88238
丰台其它 整租·崔村一里 2室1厅 南/北        ,崔村一里,2600,https://bj.lianjia.com/zufang/BJ2298272558191222784.html,lj,116.201314,39.837641999999995
苹果园 整租·广宁村 2室1厅 南        ,广宁村,3200,https://bj.lianjia.com/zufang/BJ2343978991981445120.html,lj,116.151319,39.935562
旧宫 整租·万源南里 2室1厅 南/北        ,万源南里,3700,https://bj.lianjia.com/zufang/BJ2331053622097346560.html,lj,116.43218999999999,39.803443
高米店南 整租·康盛园 2室1厅 南/北        ,康盛园,3000,https://bj.lianjia.com/zufang/BJ2309451164464185344.html,lj,116.32151299999998,39.767571999999994
甘露园 整租·康家园 2室1厅 南/北        ,康家园,6000,https://bj.lianjia.com/zufang/BJ2343383516945334272.html,lj,116.52365400000001,39.917969
芍药居 整租·芍药居 1室1厅 南        ,芍药居,5600,https://bj.lianjia.com/zufang/BJ2341059956104495104.html,lj,116.443528,39.9835
蒲黄榆 整租·蒲黄榆三里 1室1厅 南        ,蒲黄榆三里,4300,https://bj.lianjia.com/zufang/BJ2342495056050790400.html,lj,116.422657,39.876215
东坝 整租·朝阳新城六区 2室1厅 东        ,朝阳新城六区,5200,https://bj.lianjia.com/zufang/BJ2336180361492430848.html,lj,116.561558,39.958288
五棵松 整租·复兴路30号院 1室1厅 南        ,复兴路30号院,5200,https://bj.lianjia.com/zufang/BJ2336683917501014016.html,lj,116.278893,39.913385
黄村火车站 整租·林校北里 2室1厅 南        ,林校北里,3000,https://bj.lianjia.com/zufang/BJ2293183760755335168.html,lj,116.34926899999999,39.728903
武夷花园 整租·月亮城堡 1室0厅 北        ,月亮城堡,3300,https://bj.lianjia.com/zufang/BJ2342477532215123968.html,lj,116.64213500000001,39.890651
农展馆 整租·朝阳公园西里南区 1室1厅 东南        ,朝阳公园西里南区,6000,https://bj.lianjia.com/zufang/BJ2349930201250529280.html,lj,116.47658999999999,39.940859
华威桥 整租·龙头公寓 1室0厅 北        ,龙头公寓,5600,https://bj.lianjia.com/zufang/BJ2333839130016096256.html,lj,116.471217,39.874364
观音寺 整租·观音寺南里 2室1厅 南/北        ,观音寺南里,2650,https://bj.lianjia.com/zufang/BJ2315120729777520640.html,lj,116.355699,39.728155
旧宫 整租·桃源里 1室1厅 南        ,桃源里,3100,https://bj.lianjia.com/zufang/BJ2338295890533957632.html,lj,116.43156299999998,39.800828
马驹桥 整租·合生世界村 2室1厅 南/北        ,合生世界村,3500,https://bj.lianjia.com/zufang/BJ2348459401352331264.html,lj,116.55298,39.743074
潘家园 整租·松榆西里 1室1厅 东        ,松榆西里,4900,https://bj.lianjia.com/zufang/BJ2325826008156487680.html,lj,116.47107700000001,39.879461
枣园 整租·清源西里 2室1厅 南/西        ,清源西里,3300,https://bj.lianjia.com/zufang/BJ2310854090885693440.html,lj,116.34166599999999,39.75017800000001
朝阳其它 整租·柏阳景园 3室2厅 南/北        ,柏阳景园,6000,https://bj.lianjia.com/zufang/BJ2306502662906462208.html,lj,116.559347,39.88066
双桥 整租·朝阳旺角 2室1厅 南/北        ,朝阳旺角,4900,https://bj.lianjia.com/zufang/BJ2348394980323622912.html,lj,116.59474099999998,39.910826
果园 整租·雅丽世居 1室0厅 北        ,雅丽世居,3500,https://bj.lianjia.com/zufang/BJ2345032414373617664.html,lj,116.650696,39.902592
顺义其它 整租·中国铁建顺鑫汇 1室1厅 西        ,中国铁建顺鑫汇,3000,https://bj.lianjia.com/zufang/BJ2301919985230430208.html,lj,116.669577,40.093740999999994
天宫院 整租·云立方 1室1厅 南/北        ,云立方,3500,https://bj.lianjia.com/zufang/BJ2336798930794455040.html,lj,116.32566399999999,39.685919
顺义城 整租·建新南区 1室0厅 南        ,建新南区,2500,https://bj.lianjia.com/zufang/BJ2328220736235782144.html,lj,116.661569,40.126867
八角 整租·八角路小区 2室1厅 南/北        ,八角路小区,3200,https://bj.lianjia.com/zufang/BJ2334683929346310144.html,lj,116.204256,39.918638
潞苑 整租·华龙小区 1室1厅 南/北        ,华龙小区,2900,https://bj.lianjia.com/zufang/BJ2351246912453623808.html,lj,116.697746,39.936513
西关环岛 整租·建明里小区 1室1厅 北        ,建明里小区,2500,https://bj.lianjia.com/zufang/BJ2251926864530776064.html,lj,116.23003100000001,40.227945
刘家窑 整租·石榴园北里小区 1室1厅 西南/北        ,石榴园北里小区,4000,https://bj.lianjia.com/zufang/BJ2341806127610085376.html,lj,116.424357,39.854091
良乡 整租·伟业嘉园西里 1室1厅 北        ,伟业嘉园西里,1600,https://bj.lianjia.com/zufang/BJ2339100258266783744.html,lj,116.165985,39.739183000000004
临河里 整租·DBC加州小镇 1室1厅 南/北        ,DBC加州小镇,3200,https://bj.lianjia.com/zufang/BJ2349978465425694720.html,lj,116.689705,39.873473
黄村中 整租·黄村西里 2室1厅 南/北        ,黄村西里,3100,https://bj.lianjia.com/zufang/BJ2310634605054525440.html,lj,116.342634,39.740988
菜户营 整租·万泉寺南里 2室1厅 南/北        ,万泉寺南里,4000,https://bj.lianjia.com/zufang/BJ2344852543735070720.html,lj,116.347123,39.86542
南沙滩 整租·南沙滩小区 2室1厅 东南        ,南沙滩小区,6100,https://bj.lianjia.com/zufang/BJ2346315711107825664.html,lj,116.38404399999999,40.006495
北大地 整租·正阳大街 2室1厅 南/北        ,正阳大街,4600,https://bj.lianjia.com/zufang/BJ2341256347317968896.html,lj,116.288937,39.852831
小西天 整租·志强北园 1室1厅 南        ,志强北园,5000,https://bj.lianjia.com/zufang/BJ2325194183914299392.html,lj,116.37280200000001,39.959639
黄村中 整租·新安里 2室1厅 南/北        ,新安里,3000,https://bj.lianjia.com/zufang/BJ2351188305745551360.html,lj,116.36026299999999,39.745012
北七家 整租·温泉花园B区 2室1厅 南/北        ,温泉花园B区,3200,https://bj.lianjia.com/zufang/BJ2301239142366838784.html,lj,116.422952,40.134155
老山 整租·老山东里 2室1厅 南/北        ,老山东里,4300,https://bj.lianjia.com/zufang/BJ2351169433978019840.html,lj,116.23068799999999,39.915110999999996
上地 整租·iMOMA 1房间 西        ,iMOMA,4300,https://bj.lianjia.com/zufang/BJ2335224098365374464.html,lj,116.322805,40.048044
潘家园 整租·潘家园小区 2室1厅 南/北        ,潘家园小区,5600,https://bj.lianjia.com/zufang/BJ2313077660667871232.html,lj,116.64204199999999,40.336265999999995
双桥 整租·东一时区 2室1厅 东北        ,东一时区,5300,https://bj.lianjia.com/zufang/BJ2318006672536379392.html,lj,116.613134,39.905552
苹果园 整租·海特花园小区 1室1厅 东/西        ,海特花园小区,4100,https://bj.lianjia.com/zufang/BJ2348480779459772416.html,lj,116.195272,39.939023999999996
常营 整租·北京新天地五期 1室1厅 东        ,北京新天地五期,5800,https://bj.lianjia.com/zufang/BJ2341039688112152576.html,lj,116.612326,39.922202
甘露园 整租·甘露家园 2室1厅 南/北        ,甘露家园,5600,https://bj.lianjia.com/zufang/BJ2345407774399676416.html,lj,116.52113,39.923959
梨园 整租·11站 1室0厅 北        ,11站,3400,https://bj.lianjia.com/zufang/BJ2340512042462748672.html,lj,116.676649,39.88681500000001
万达 整租·东方生活区 1室2厅 南/北        ,东方生活区,3100,https://bj.lianjia.com/zufang/BJ2341983178560389120.html,lj,116.671108,39.907070000000004
酒仙桥 整租·酒仙桥二街坊 2室1厅 西南        ,酒仙桥二街坊,6300,https://bj.lianjia.com/zufang/BJ2328116930390794240.html,lj,116.502426,39.970155
北苑 整租·安外北苑2号院 2室1厅 南        ,安外北苑2号院,5800,https://bj.lianjia.com/zufang/BJ2349819612134653952.html,lj,116.428517,40.033431
天宫院南 整租·众美城 2室1厅 南/北        ,众美城,3200,https://bj.lianjia.com/zufang/BJ2325926196472725504.html,lj,116.329255,39.638079
和义 整租·久敬佳园一区 2室1厅 南/北        ,久敬佳园一区,4000,https://bj.lianjia.com/zufang/BJ2312139913027387392.html,lj,116.414479,39.827353
广安门 整租·红居南街 1室0厅 南/北        ,红居南街,4500,https://bj.lianjia.com/zufang/BJ2349169865035882496.html,lj,116.34395500000001,39.888396
工体 整租·东直门外大街(朝阳） 1室1厅 北        ,东直门外大街(朝阳）,6000,https://bj.lianjia.com/zufang/BJ2297573472395591680.html,lj,116.459655,39.947004
北工大 整租·平乐园小区 1室1厅 南        ,平乐园小区,5000,https://bj.lianjia.com/zufang/BJ2337496371961004032.html,lj,116.488017,39.888247
北七家 整租·燕城苑南区 1室1厅 南/北        ,燕城苑南区,3200,https://bj.lianjia.com/zufang/BJ2333280393643425792.html,lj,116.442771,40.089214
甜水园 整租·水碓子东路 1室1厅 南        ,水碓子东路,5800,https://bj.lianjia.com/zufang/BJ2346908744505360384.html,lj,116.479743,39.931269
观音寺 整租·林海园 2室1厅 南/北        ,林海园,2500,https://bj.lianjia.com/zufang/BJ2325974121554649088.html,lj,116.353778,39.716025
临河里 整租·金隅七零九零 2室1厅 南        ,金隅七零九零,3400,https://bj.lianjia.com/zufang/BJ2326839403215069184.html,lj,116.708697,39.887728
垡头 整租·双合家园 1室1厅 南        ,双合家园,4300,https://bj.lianjia.com/zufang/BJ2330395158765641728.html,lj,116.53383600000001,39.864306
公主坟 整租·万寿路12号院 1室1厅 南        ,万寿路12号院,5000,https://bj.lianjia.com/zufang/BJ2306966567633551360.html,lj,116.30283200000001,39.916729
瀛海 整租·三槐家园 2室1厅 南/北        ,三槐家园,3500,https://bj.lianjia.com/zufang/BJ2345511531900575744.html,lj,116.459147,39.768535
豆各庄 整租·富力又一城B区 2室1厅 南/西/北        ,富力又一城B区,6000,https://bj.lianjia.com/zufang/BJ2350745297619533824.html,lj,116.56893500000001,39.852754
五里店 整租·五里店南里 1室1厅 南/北        ,五里店南里,3000,https://bj.lianjia.com/zufang/BJ2299299810710126592.html,lj,116.265502,39.86137700000001
和义 整租·南苑北里三区 3室1厅 南/北        ,南苑北里三区,4200,https://bj.lianjia.com/zufang/BJ2348338705859100672.html,lj,116.40170800000001,39.816943
黄村火车站 整租·兴水家园 2室2厅 南/北        ,兴水家园,3500,https://bj.lianjia.com/zufang/BJ2299707838769414144.html,lj,116.336118,39.714569
科技园区 整租·设计师广场 1室1厅 东南        ,设计师广场,4300,https://bj.lianjia.com/zufang/BJ2323647427904806912.html,lj,116.29154,39.84434
天通苑 整租·公园两栋 1房间 北        ,公园两栋,3600,https://bj.lianjia.com/zufang/BJ2314222866872139776.html,lj,116.41888,40.066599
木樨园 整租·赵公口小区 1室1厅 南        ,赵公口小区,4200,https://bj.lianjia.com/zufang/BJ2341197546271014912.html,lj,116.418981,39.861478999999996
五棵松 整租·太平路34号院 2室1厅 南/北        ,太平路34号院,5500,https://bj.lianjia.com/zufang/BJ2336231240875130880.html,lj,116.27941000000001,39.906084
广安门 整租·荣丰2008 1室0厅 北        ,荣丰2008,4000,https://bj.lianjia.com/zufang/BJ2342656841294544896.html,lj,116.343326,39.90028
甜水园 整租·甜水园东里 1室1厅 东/西        ,甜水园东里,5000,https://bj.lianjia.com/zufang/BJ2327986386672041984.html,lj,116.489346,39.931691
玉泉营 整租·郑王坟141号院 1室1厅 南        ,郑王坟141号院,3800,https://bj.lianjia.com/zufang/BJ2331717728898908160.html,lj,116.345073,39.855498
果园 整租·葛布店南里 2室1厅 南/北        ,葛布店南里,3500,https://bj.lianjia.com/zufang/BJ2349212423908491264.html,lj,116.66821399999999,39.897192
高米店南 整租·康顺园 1室1厅 南/北        ,康顺园,3300,https://bj.lianjia.com/zufang/BJ2349140561103167488.html,lj,116.348211,39.765718
宣武门 整租·铁门胡同 1室1厅 南        ,铁门胡同,4000,https://bj.lianjia.com/zufang/BJ2333084517281038336.html,lj,116.38235700000001,39.895718
十八里店 整租·江南山水 1室1厅 南        ,江南山水,4100,https://bj.lianjia.com/zufang/BJ2343457906172624896.html,lj,116.479098,39.832201
石佛营 整租·炫特嘉园二期 1室1厅 东北        ,炫特嘉园二期,6300,https://bj.lianjia.com/zufang/BJ2341940411347771392.html,lj,116.51295400000001,39.936478
清河 整租·永泰西里 1室1厅 东        ,永泰西里,4600,https://bj.lianjia.com/zufang/BJ2330442510402322432.html,lj,116.361,40.038963
双桥 整租·东一时区 2室1厅 南/北        ,东一时区,6000,https://bj.lianjia.com/zufang/BJ2348256120583495680.html,lj,116.613134,39.905552
顺义其它 整租·仁悦居8号院 1室1厅 北        ,仁悦居8号院,2400,https://bj.lianjia.com/zufang/BJ2349039888973692928.html,lj,116.676768,40.10674
大兴其它 整租·南海家园二里 1室1厅 西南        ,南海家园二里,3100,https://bj.lianjia.com/zufang/BJ2241759078525444096.html,lj,116.496249,39.769157
豆各庄 整租·富力又一城C区 2室1厅 南        ,富力又一城C区,5000,https://bj.lianjia.com/zufang/BJ2341284935140384768.html,lj,116.56444199999999,39.853055
玉泉营 整租·万年花城新回迁 1室1厅 东        ,万年花城新回迁,4300,https://bj.lianjia.com/zufang/BJ2349150112473169920.html,lj,116.316475,39.849299
通州其它 整租·徐辛庄 2室1厅 南/北        ,徐辛庄,2500,https://bj.lianjia.com/zufang/BJ2316616159870320640.html,lj,116.70395800000001,39.99303
常营 整租·保利嘉园三号院 1室2厅 南/北        ,保利嘉园三号院,6100,https://bj.lianjia.com/zufang/BJ2337490383971827712.html,lj,116.61216399999999,39.936605
天宁寺 整租·椿树馆街35号院 1室1厅 东        ,椿树馆街35号院,4600,https://bj.lianjia.com/zufang/BJ2297552645210251264.html,lj,116.35265700000001,39.889590999999996
西关环岛 整租·西环里 2室2厅 南/北        ,西环里,2800,https://bj.lianjia.com/zufang/BJ2352029748114767872.html,lj,116.230104,40.233964
学院路 整租·逸成东苑 1室1厅 东南        ,逸成东苑,6200,https://bj.lianjia.com/zufang/BJ2349792012867207168.html,lj,116.35644599999999,40.019416
常营 整租·金隅丽景园 1室1厅 南        ,金隅丽景园,5200,https://bj.lianjia.com/zufang/BJ2350584107580530688.html,lj,116.618724,39.931887
安宁庄 整租·安宁里南区 1室1厅 南/北        ,安宁里南区,4800,https://bj.lianjia.com/zufang/BJ2344677010351333376.html,lj,116.33962,40.050683
和平里 整租·和平街十五区1号院 1室1厅 东        ,和平街十五区1号院,6300,https://bj.lianjia.com/zufang/BJ2338263286052552704.html,lj,116.43770400000001,39.972496
八角 整租·八角北里 2室1厅 南/北        ,八角北里,3900,https://bj.lianjia.com/zufang/BJ2328017840671825920.html,lj,116.20948,39.921363
木樨地 整租·西便门西里 1室1厅 南        ,西便门西里,5800,https://bj.lianjia.com/zufang/BJ2343212372271046656.html,lj,116.35688200000001,39.904271
木樨园 整租·东木樨园 1室1厅 南/西        ,东木樨园,4000,https://bj.lianjia.com/zufang/BJ2352129036257329152.html,lj,116.414626,39.864421
劲松 整租·垂杨柳西里 2室1厅 东/西        ,垂杨柳西里,5600,https://bj.lianjia.com/zufang/BJ2339046010649067520.html,lj,116.461151,39.894566999999995
五棵松 整租·永定路17号院 2室1厅 南        ,永定路17号院,4800,https://bj.lianjia.com/zufang/BJ2350486825011265536.html,lj,116.27071399999998,39.927107
阎村 整租·燕化星城建德二里 2室1厅 东/北        ,燕化星城建德二里,2600,https://bj.lianjia.com/zufang/BJ2349924305041113088.html,lj,116.07256299999999,39.715293
梨园 整租·梨园东里 2室1厅 南/北        ,梨园东里,3500,https://bj.lianjia.com/zufang/BJ2333903978854612992.html,lj,116.689451,39.890138
北七家 整租·名佳花园四区 1室1厅 南/北        ,名佳花园四区,3500,https://bj.lianjia.com/zufang/BJ2345461075933675520.html,lj,116.43339099999999,40.107958
顺义其它 整租·卡法国际 1室1厅 东        ,卡法国际,2500,https://bj.lianjia.com/zufang/BJ2345482399833661440.html,lj,116.66953899999999,40.092071999999995
黄村中 整租·黄村西里 1室1厅 南/北        ,黄村西里,2900,https://bj.lianjia.com/zufang/BJ2325895676560678912.html,lj,116.342634,39.740988
沙河 整租·北街家园六区 3室1厅 南        ,北街家园六区,3800,https://bj.lianjia.com/zufang/BJ2290276274507358208.html,lj,116.265505,40.165009999999995
紫竹桥 整租·车道沟10号院 1室1厅 东        ,车道沟10号院,5500,https://bj.lianjia.com/zufang/BJ2346303518627078144.html,lj,116.307728,39.953236
果园 整租·北机家属院 1室1厅 东        ,北机家属院,3500,https://bj.lianjia.com/zufang/BJ2336943380258897920.html,lj,116.64334199999999,39.897439
玉桥 整租·柳岸方园 1室1厅 南        ,柳岸方园,3500,https://bj.lianjia.com/zufang/BJ2333935973290737664.html,lj,116.68499299999999,39.894375
定福庄 整租·五建小区 2室1厅 南        ,五建小区,5000,https://bj.lianjia.com/zufang/BJ2349339250979241984.html,lj,116.38179099999999,40.003863
右安门内 整租·右安门内西街甲10号院 1室1厅 南        ,右安门内西街甲10号院,4500,https://bj.lianjia.com/zufang/BJ2299813377683496960.html,lj,116.36663,39.876829
和义 整租·南苑北里三区 2室1厅 南/北        ,南苑北里三区,4300,https://bj.lianjia.com/zufang/BJ2306275018558152704.html,lj,116.40170800000001,39.816943
马坡 整租·佳和宜园 1室1厅 南        ,佳和宜园,2400,https://bj.lianjia.com/zufang/BJ2339642673562402816.html,lj,116.655346,40.180339000000004
广安门 整租·荣丰2008 1室0厅 南/北        ,荣丰2008,3700,https://bj.lianjia.com/zufang/BJ2347126889526591488.html,lj,116.343326,39.90028
西北旺 整租·秋露园 1室1厅 南        ,秋露园,5500,https://bj.lianjia.com/zufang/BJ2351226298774323200.html,lj,116.26905900000001,40.058054
长椿街 整租·三庙街 1室1厅 西        ,三庙街,5300,https://bj.lianjia.com/zufang/BJ2275375645246889984.html,lj,116.37260400000001,39.902986
天通苑 整租·天通苑东二区 1室2厅 南/北        ,天通苑东二区,4000,https://bj.lianjia.com/zufang/BJ2351924431330213888.html,lj,116.446,40.0713
劲松 整租·劲松八区 2室1厅 东北        ,劲松八区,5800,https://bj.lianjia.com/zufang/BJ2325887639435354112.html,lj,116.455177,39.888788
安贞 整租·安贞里 1室1厅 东        ,安贞里,5900,https://bj.lianjia.com/zufang/BJ2299277739569717248.html,lj,116.41176999999999,39.978265
天宫院南 整租·天恒旭辉7号院 2房间 西        ,天恒旭辉7号院,1800,https://bj.lianjia.com/zufang/BJ2313779535885107200.html,lj,116.309284,39.640445
阎村 整租·绿城百合公寓桂雨苑 3室2厅 南/北        ,绿城百合公寓桂雨苑,2500,https://bj.lianjia.com/zufang/BJ1847456444736348160.html,lj,116.08031100000001,39.715275
管庄 整租·东军庄 1室1厅 南/北        ,东军庄,3500,https://bj.lianjia.com/zufang/BJ2350818161337057280.html,lj,116.62711499999999,39.923208
杨庄 整租·地铁楼 2室1厅 东/南/北        ,地铁楼,4200,https://bj.lianjia.com/zufang/BJ2264428118272122880.html,lj,116.19344299999999,39.926476
朝青 整租·国美第一城3号院 1室1厅 东/西北        ,国美第一城3号院,6000,https://bj.lianjia.com/zufang/BJ2317907920508944384.html,lj,116.52147099999999,39.939693
木樨园 整租·东木樨园 1室1厅 东南        ,东木樨园,4400,https://bj.lianjia.com/zufang/BJ2342567470197915648.html,lj,116.414626,39.864421
武夷花园 整租·水仙园 1室0厅 北        ,水仙园,3200,https://bj.lianjia.com/zufang/BJ2350489043764256768.html,lj,116.70042099999999,39.920289000000004
和义 整租·和义东里二区 1室1厅 南        ,和义东里二区,3100,https://bj.lianjia.com/zufang/BJ2320098496604282880.html,lj,116.415751,39.818725
管庄 整租·京通苑 2室2厅 南/西南        ,京通苑,5100,https://bj.lianjia.com/zufang/BJ2350618430652293120.html,lj,116.603421,39.919776
常营 整租·北京新天地一期 2室1厅 南        ,北京新天地一期,6200,https://bj.lianjia.com/zufang/BJ2348458875134951424.html,lj,116.611333,39.91869000000001
石佛营 整租·炫特嘉园一期 1室0厅 西        ,炫特嘉园一期,4850,https://bj.lianjia.com/zufang/BJ2351487954305949696.html,lj,116.51318799999999,39.934977
北京南站 整租·翠林二里 1室1厅 东        ,翠林二里,4200,https://bj.lianjia.com/zufang/BJ2325995081036996608.html,lj,116.37488400000001,39.865227000000004
东关 整租·清秀园南区 1室1厅 南        ,清秀园南区,2600,https://bj.lianjia.com/zufang/BJ2299308666413137920.html,lj,116.249817,40.221132
顺义城 整租·仁和花园二区 1室1厅 南/北        ,仁和花园二区,2800,https://bj.lianjia.com/zufang/BJ2351405487250997248.html,lj,116.68363799999999,40.116279
潘家园 整租·松榆西里 1室1厅 东/西        ,松榆西里,4300,https://bj.lianjia.com/zufang/BJ2338125635899367424.html,lj,116.47107700000001,39.879461
枣园 整租·清源西里 2室1厅 南/北        ,清源西里,3300,https://bj.lianjia.com/zufang/BJ2350754242929115136.html,lj,116.34166599999999,39.75017800000001
玉泉营 整租·首经贸中街1号院 1室0厅 西        ,首经贸中街1号院,4100,https://bj.lianjia.com/zufang/BJ2305686149978660864.html,lj,116.33118400000001,39.847475
西直门 整租·玉桃园三区 1室1厅 南/北        ,玉桃园三区,4800,https://bj.lianjia.com/zufang/BJ2326830940460433408.html,lj,116.36961399999998,39.949278
七里庄 整租·望园西里 1室1厅 南/北        ,望园西里,4500,https://bj.lianjia.com/zufang/BJ2347758004352589824.html,lj,116.29200700000001,39.873391999999996
马驹桥 整租·合生世界村 2室1厅 南/北        ,合生世界村,3000,https://bj.lianjia.com/zufang/BJ2228057888641777664.html,lj,116.55298,39.743074
广安门 整租·远见名苑 1室0厅 东        ,远见名苑,5500,https://bj.lianjia.com/zufang/BJ2352083499798249472.html,lj,116.34498500000001,39.891739
奥林匹克公园 整租·天居园 1室0厅 西        ,天居园,5700,https://bj.lianjia.com/zufang/BJ2349722817831895040.html,lj,116.419945,40.044839
广安门 整租·小红庙 1室1厅 南        ,小红庙,4300,https://bj.lianjia.com/zufang/BJ2322418705683709952.html,lj,116.344473,39.887291
甘露园 整租·康家园 1室1厅 南/北        ,康家园,5000,https://bj.lianjia.com/zufang/BJ2351246667757387776.html,lj,116.52365400000001,39.917969
